Order ID,Order Date,Product ID,Category,Product Subcategory,Sales,Quantity,Discount,Profit
US-2018-106145,9/26/2018,OFF-BI-10003925,Office Supplies,Binders,931.176,3,0.2,314.2719
CA-2017-107146,6/17/2017,FUR-FU-10002298,Furniture,Furnishings,266.352,3,0.2,-13.3176
CA-2017-107146,6/17/2017,FUR-CH-10004853,Furniture,Chairs,483.136,4,0.2,54.3528
US-2018-134642,2/25/2018,FUR-CH-10002880,Furniture,Chairs,196.784,2,0.2,-22.1382
US-2018-134642,2/25/2018,FUR-BO-10004709,Furniture,Bookcases,231.92,5,0.2,5.798
US-2018-160143,3/31/2018,OFF-SU-10004231,Office Supplies,Supplies,29.7,3,0,8.019
CA-2018-103415,12/3/2018,FUR-FU-10000820,Furniture,Furnishings,13.592,2,0.6,-14.2716
CA-2017-106460,2/19/2017,OFF-PA-10001736,Office Supplies,Paper,70.88,2,0,33.3136
US-2018-112347,12/2/2018,OFF-ST-10003306,Office Supplies,Storage,114.288,1,0.2,12.8574
US-2018-112347,12/2/2018,OFF-BI-10003707,Office Supplies,Binders,36.624,8,0.7,-24.416
US-2018-112347,12/2/2018,FUR-BO-10003546,Furniture,Bookcases,242.352,8,0.7,-363.528
US-2018-112347,12/2/2018,TEC-PH-10000213,Technology,Phones,49.616,2,0.2,4.9616
US-2018-112347,12/2/2018,FUR-FU-10001488,Furniture,Furnishings,508.704,6,0.2,0
US-2018-112347,12/2/2018,TEC-PH-10004833,Technology,Phones,57.36,6,0.2,-14.34
US-2018-112347,12/2/2018,FUR-CH-10002335,Furniture,Chairs,906.68,5,0.2,68.001
CA-2015-103492,10/10/2015,TEC-PH-10001128,Technology,Phones,719.952,6,0.2,71.9952
CA-2015-103492,10/10/2015,TEC-PH-10004667,Technology,Phones,755.944,7,0.2,66.1451
CA-2015-103492,10/10/2015,OFF-BI-10004817,Office Supplies,Binders,11.98,5,0.8,-19.168
CA-2015-103492,10/10/2015,OFF-BI-10004140,Office Supplies,Binders,0.898,1,0.8,-1.5715
CA-2017-136595,9/5/2017,FUR-FU-10004671,Furniture,Furnishings,21.204,3,0.6,-11.6622
CA-2015-140396,11/20/2015,OFF-EN-10002592,Office Supplies,Envelopes,34.74,3,0,17.37
CA-2015-140396,11/20/2015,TEC-PH-10004447,Technology,Phones,833.94,6,0,216.8244
CA-2015-140396,11/20/2015,OFF-BI-10003669,Office Supplies,Binders,12.96,3,0.2,4.536
CA-2015-140396,11/20/2015,OFF-PA-10000223,Office Supplies,Paper,25.92,4,0,12.4416
CA-2015-114181,5/10/2015,FUR-BO-10004467,Furniture,Bookcases,349.965,7,0.5,-216.9783
CA-2015-114181,5/10/2015,OFF-AR-10000716,Office Supplies,Art,22.32,5,0.2,5.301
CA-2018-159506,11/27/2018,OFF-PA-10003641,Office Supplies,Paper,158.28,6,0,72.8088
CA-2018-159506,11/27/2018,OFF-BI-10004519,Office Supplies,Binders,497.94,3,0,224.073
US-2015-137155,11/1/2015,OFF-AP-10002518,Office Supplies,Appliances,533.94,3,0,154.8426
US-2015-137155,11/1/2015,OFF-PA-10000806,Office Supplies,Paper,167.94,3,0,82.2906
US-2015-137155,11/1/2015,FUR-FU-10003142,Furniture,Furnishings,31.68,6,0,9.8208
CA-2017-105746,12/30/2017,FUR-CH-10000454,Furniture,Chairs,170.786,1,0.3,0
US-2017-104815,9/3/2017,FUR-BO-10003894,Furniture,Bookcases,198.744,4,0.3,0
CA-2018-157672,10/5/2018,TEC-AC-10001714,Technology,Accessories,63.824,2,0.2,13.5626
US-2017-166660,1/30/2017,FUR-CH-10001190,Furniture,Chairs,435.168,4,0.2,-59.8356
US-2017-166660,1/30/2017,FUR-BO-10000468,Furniture,Bookcases,48.58,1,0,7.7728
CA-2018-140802,4/21/2018,TEC-AC-10001998,Technology,Accessories,47.976,3,0.2,8.3958
CA-2018-140802,4/21/2018,OFF-PA-10001534,Office Supplies,Paper,20.736,4,0.2,7.2576
CA-2015-133830,12/5/2015,OFF-AR-10003045,Office Supplies,Art,26.46,9,0,11.907
CA-2015-133830,12/5/2015,OFF-PA-10001363,Office Supplies,Paper,49.12,4,0,23.0864
CA-2015-133830,12/5/2015,OFF-FA-10002280,Office Supplies,Fasteners,15,3,0,7.2
CA-2015-100916,10/21/2015,OFF-ST-10003479,Office Supplies,Storage,194.7,5,0,9.735
CA-2015-100916,10/21/2015,FUR-TA-10004607,Furniture,Tables,591.32,4,0,112.3508
CA-2015-100916,10/21/2015,OFF-AR-10001022,Office Supplies,Art,2.84,1,0,0.8804
CA-2016-129532,12/8/2016,OFF-ST-10004186,Office Supplies,Storage,221.96,2,0,4.4392
CA-2016-129532,12/8/2016,TEC-AC-10000865,Technology,Accessories,236,4,0,40.12
CA-2015-134726,11/2/2015,TEC-AC-10000023,Technology,Accessories,41.94,2,0,15.0984
CA-2015-134726,11/2/2015,TEC-PH-10001750,Technology,Phones,52.792,1,0.2,4.6193
CA-2017-138597,12/18/2017,FUR-CH-10004997,Furniture,Chairs,563.94,3,0,112.788
CA-2016-123113,11/23/2016,OFF-AP-10000275,Office Supplies,Appliances,2625.12,8,0,735.0336
CA-2016-123113,11/23/2016,OFF-AR-10004999,Office Supplies,Art,17.94,3,0,4.485
CA-2016-169656,8/13/2016,OFF-ST-10003816,Office Supplies,Storage,422.856,3,0.2,15.8571
CA-2016-142734,4/16/2016,FUR-CH-10003968,Furniture,Chairs,127.764,2,0.1,2.8392
CA-2015-163223,3/21/2015,TEC-PH-10000730,Technology,Phones,3499.93,7,0,909.9818
CA-2015-163223,3/21/2015,OFF-LA-10004409,Office Supplies,Labels,14.4,5,0,6.624
CA-2015-163223,3/21/2015,OFF-PA-10000675,Office Supplies,Paper,122.97,3,0,60.2553
CA-2015-163223,3/21/2015,OFF-AR-10001573,Office Supplies,Art,9.32,4,0,2.7028
CA-2015-163223,3/21/2015,OFF-BI-10001597,Office Supplies,Binders,122.94,3,0,59.0112
CA-2018-122945,11/16/2018,FUR-FU-10001196,Furniture,Furnishings,17.31,3,0,5.193
CA-2016-139738,9/25/2016,OFF-AR-10004602,Office Supplies,Art,128.744,7,0.2,12.8744
CA-2017-158778,9/5/2017,FUR-FU-10000260,Furniture,Furnishings,58.248,9,0.2,11.6496
CA-2017-158778,9/5/2017,FUR-CH-10001146,Furniture,Chairs,71.246,2,0.3,-19.3382
CA-2017-158778,9/5/2017,OFF-AR-10000896,Office Supplies,Art,7.872,3,0.2,0.5904
CA-2017-158778,9/5/2017,FUR-CH-10000309,Furniture,Chairs,887.271,3,0.3,-63.3765
CA-2018-119655,4/20/2018,OFF-BI-10001989,Office Supplies,Binders,146.86,7,0,70.4928
CA-2018-119655,4/20/2018,OFF-BI-10001036,Office Supplies,Binders,36.56,4,0,18.28
CA-2016-164567,6/15/2016,TEC-PH-10002103,Technology,Phones,225.576,3,0.2,22.5576
CA-2015-131947,9/17/2015,OFF-AR-10001473,Office Supplies,Art,5.248,2,0.2,0.4592
CA-2015-131947,9/17/2015,OFF-AR-10000411,Office Supplies,Art,38.256,3,0.2,4.782
CA-2015-131947,9/17/2015,OFF-PA-10000246,Office Supplies,Paper,40.24,5,0.2,13.078
CA-2015-131947,9/17/2015,TEC-MA-10004086,Technology,Machines,29.925,5,0.7,-21.945
CA-2015-131947,9/17/2015,OFF-PA-10003039,Office Supplies,Paper,148.704,6,0.2,46.47
CA-2015-131947,9/17/2015,TEC-AC-10004633,Technology,Accessories,55.92,10,0.2,16.776
CA-2017-152520,7/8/2017,OFF-PA-10000289,Office Supplies,Paper,12.96,2,0,6.2208
CA-2017-101791,5/27/2017,FUR-FU-10003247,Furniture,Furnishings,25.176,3,0.6,-33.3582
CA-2017-101791,5/27/2017,FUR-FU-10002191,Furniture,Furnishings,5.584,2,0.6,-1.6752
CA-2017-101791,5/27/2017,OFF-ST-10001496,Office Supplies,Storage,1297.368,9,0.2,97.3026
CA-2018-121195,12/24/2018,OFF-ST-10000585,Office Supplies,Storage,264.32,2,0.2,19.824
CA-2018-163209,5/3/2018,OFF-PA-10001166,Office Supplies,Paper,25.92,4,0,12.4416
CA-2018-163209,5/3/2018,OFF-AR-10003651,Office Supplies,Art,22.96,7,0,6.6584
CA-2015-133354,2/22/2015,OFF-PA-10001800,Office Supplies,Paper,19.44,3,0,9.3312
US-2016-130491,2/8/2016,OFF-PA-10000791,Office Supplies,Paper,9.54,2,0,4.293
US-2016-130491,2/8/2016,OFF-FA-10000134,Office Supplies,Fasteners,5.81,1,0,1.8011
US-2016-130491,2/8/2016,OFF-AR-10001149,Office Supplies,Art,5.76,2,0,1.728
CA-2016-113740,8/24/2016,FUR-FU-10000010,Furniture,Furnishings,14.91,3,0,4.6221
CA-2015-148425,11/30/2015,OFF-BI-10000201,Office Supplies,Binders,6.642,9,0.7,-4.428
CA-2017-144309,12/10/2017,OFF-PA-10001776,Office Supplies,Paper,18.54,2,0,8.7138
CA-2017-144309,12/10/2017,OFF-BI-10003656,Office Supplies,Binders,679.96,5,0.2,220.987
CA-2018-151225,10/27/2018,FUR-TA-10001539,Furniture,Tables,189.576,1,0.2,9.4788
CA-2018-151225,10/27/2018,TEC-PH-10004100,Technology,Phones,71.96,5,0.2,7.196
US-2015-144078,11/25/2015,TEC-PH-10001580,Technology,Phones,539.92,5,0.2,47.243
US-2015-144078,11/25/2015,FUR-CH-10002335,Furniture,Chairs,725.344,4,0.2,54.4008
US-2015-144078,11/25/2015,OFF-AR-10004707,Office Supplies,Art,7.44,3,0,2.604
CA-2015-124464,7/14/2015,OFF-AP-10000576,Office Supplies,Appliances,39.48,1,0,11.0544
CA-2016-136805,5/23/2016,OFF-AP-10001394,Office Supplies,Appliances,850.5,5,0.1,245.7
CA-2016-136805,5/23/2016,FUR-FU-10003724,Furniture,Furnishings,75.33,9,0,19.5858
US-2016-159499,11/21/2016,OFF-AP-10002867,Office Supplies,Appliances,325.632,6,0.2,28.4928
US-2016-159499,11/21/2016,TEC-AC-10002718,Technology,Accessories,23.344,2,0.2,-1.459
US-2016-159499,11/21/2016,OFF-LA-10003121,Office Supplies,Labels,16.52,5,0.2,5.369
CA-2015-162089,3/30/2015,OFF-EN-10002230,Office Supplies,Envelopes,335.72,5,0.2,113.3055
CA-2015-162089,3/30/2015,TEC-PH-10001819,Technology,Phones,251.944,7,0.2,88.1804
CA-2015-162089,3/30/2015,FUR-CH-10002304,Furniture,Chairs,127.302,7,0.3,-9.093
US-2018-158526,12/29/2018,FUR-CH-10002602,Furniture,Chairs,1207.84,8,0,314.0384
US-2018-158526,12/29/2018,OFF-BI-10002414,Office Supplies,Binders,12.53,1,0,5.8891
US-2018-158526,12/29/2018,OFF-AR-10003696,Office Supplies,Art,34.58,1,0,10.0282
US-2018-158526,12/29/2018,FUR-CH-10004495,Furniture,Chairs,300.98,1,0,87.2842
US-2018-158526,12/29/2018,FUR-CH-10001270,Furniture,Chairs,258.75,3,0,77.625
CA-2018-104885,3/2/2018,OFF-AR-10001615,Office Supplies,Art,59.52,3,0,15.4752
CA-2018-104885,3/2/2018,OFF-EN-10003286,Office Supplies,Envelopes,57.96,7,0,27.2412
CA-2018-104885,3/2/2018,FUR-BO-10003660,Furniture,Bookcases,441.96,2,0,101.6508
CA-2018-104885,3/2/2018,OFF-PA-10002764,Office Supplies,Paper,68.04,6,0,33.3396
US-2017-157490,10/6/2017,TEC-MA-10001695,Technology,Machines,703.71,6,0.7,-938.28
US-2017-157490,10/6/2017,OFF-BI-10002824,Office Supplies,Binders,17.904,4,0.7,-14.92
US-2017-157490,10/6/2017,OFF-BI-10002571,Office Supplies,Binders,11.976,4,0.7,-9.1816
US-2017-157490,10/6/2017,TEC-AC-10001553,Technology,Accessories,67.96,5,0.2,0.8495
CA-2016-161452,4/5/2016,FUR-CH-10003973,Furniture,Chairs,892.224,3,0.2,89.2224
US-2015-115196,9/9/2015,TEC-MA-10002073,Technology,Machines,1299.99,2,0.5,-571.9956
CA-2017-138968,3/15/2017,OFF-BI-10003529,Office Supplies,Binders,4.544,2,0.2,1.6472
CA-2017-138968,3/15/2017,FUR-CH-10000309,Furniture,Chairs,1352.032,4,0.2,84.502
CA-2016-101889,12/27/2016,FUR-TA-10004154,Furniture,Tables,1548.99,9,0.4,-464.697
CA-2016-101889,12/27/2016,OFF-EN-10003286,Office Supplies,Envelopes,19.872,3,0.2,6.7068
CA-2018-110821,8/7/2018,TEC-AC-10001552,Technology,Accessories,119.448,3,0.2,-13.4379
CA-2018-110821,8/7/2018,OFF-ST-10002790,Office Supplies,Storage,118.16,2,0.2,-25.109
CA-2016-121552,3/22/2016,OFF-AR-10003217,Office Supplies,Art,19.56,4,0,5.4768
CA-2016-107685,11/30/2016,FUR-FU-10002813,Furniture,Furnishings,80.96,4,0,29.1456
CA-2016-107685,11/30/2016,OFF-PA-10003848,Office Supplies,Paper,25.92,4,0,12.4416
US-2015-120740,4/15/2015,OFF-AP-10000240,Office Supplies,Appliances,106.96,2,0,31.0184
US-2015-120740,4/15/2015,FUR-FU-10004091,Furniture,Furnishings,187.76,4,0,76.9816
CA-2018-155740,7/30/2018,OFF-BI-10001071,Office Supplies,Binders,76.776,4,0.7,-53.7432
CA-2018-146493,6/1/2018,OFF-BI-10003676,Office Supplies,Binders,53.9,5,0,25.872
CA-2015-105417,1/7/2015,FUR-FU-10004864,Furniture,Furnishings,76.728,3,0.6,-53.7096
CA-2015-105417,1/7/2015,OFF-BI-10003708,Office Supplies,Binders,10.43,7,0.8,-18.2525
US-2018-141509,9/29/2018,OFF-AR-10002067,Office Supplies,Art,99.2,5,0,25.792
CA-2018-139493,9/13/2018,OFF-AR-10003158,Office Supplies,Art,15.92,5,0.2,2.786
CA-2015-151967,10/22/2015,FUR-FU-10000193,Furniture,Furnishings,129.92,4,0,10.3936
US-2017-140158,10/4/2017,OFF-BI-10000977,Office Supplies,Binders,30.4,1,0,13.984
US-2017-140158,10/4/2017,TEC-CO-10001449,Technology,Copiers,5399.91,9,0,2591.9568
US-2017-140158,10/4/2017,OFF-ST-10000136,Office Supplies,Storage,119.1,3,0,34.539
CA-2016-130974,11/27/2016,OFF-PA-10000743,Office Supplies,Paper,40.08,6,0,19.2384
CA-2016-130974,11/27/2016,OFF-PA-10001019,Office Supplies,Paper,59.94,3,0,28.1718
CA-2016-130974,11/27/2016,TEC-AC-10003095,Technology,Accessories,259.98,2,0,88.3932
CA-2016-130974,11/27/2016,FUR-BO-10002916,Furniture,Bookcases,170.98,1,0,32.4862
CA-2016-130974,11/27/2016,FUR-FU-10002506,Furniture,Furnishings,38.97,3,0,4.6764
CA-2016-130974,11/27/2016,OFF-PA-10003823,Office Supplies,Paper,154.9,5,0,69.705
CA-2016-130974,11/27/2016,FUR-TA-10004619,Furniture,Tables,446.068,4,0.3,0
CA-2018-133487,5/6/2018,OFF-AP-10001271,Office Supplies,Appliances,152.94,3,0,41.2938
CA-2015-142951,10/8/2015,TEC-AC-10002331,Technology,Accessories,23.472,3,0.2,4.9878
CA-2015-133592,12/31/2015,OFF-PA-10003228,Office Supplies,Paper,195.64,4,0,91.9508
CA-2015-133592,12/31/2015,OFF-PA-10002586,Office Supplies,Paper,14.94,3,0,7.0218
CA-2015-133592,12/31/2015,TEC-AC-10002049,Technology,Accessories,1687.8,4,0,742.632
CA-2015-133592,12/31/2015,FUR-BO-10000362,Furniture,Bookcases,341.96,2,0,78.6508
CA-2015-133592,12/31/2015,FUR-CH-10004218,Furniture,Chairs,605.88,6,0,151.47
CA-2016-120782,4/28/2016,OFF-AP-10003779,Office Supplies,Appliances,186.732,1,0.1,41.496
CA-2016-120782,4/28/2016,OFF-BI-10003527,Office Supplies,Binders,3812.97,3,0,1906.485
CA-2016-116876,2/14/2016,OFF-BI-10002897,Office Supplies,Binders,26.424,9,0.2,9.5787
CA-2016-116876,2/14/2016,TEC-PH-10002584,Technology,Phones,625.99,1,0,187.797
CA-2017-169838,11/25/2017,FUR-TA-10001095,Furniture,Tables,1568.61,9,0,329.4081
CA-2017-169838,11/25/2017,OFF-BI-10004002,Office Supplies,Binders,17.3,1,0,8.304
CA-2017-169838,11/25/2017,TEC-AC-10004518,Technology,Accessories,160,8,0,62.4
US-2018-128951,7/15/2018,OFF-AP-10002191,Office Supplies,Appliances,179.94,3,0,50.3832
US-2018-128951,7/15/2018,FUR-TA-10004575,Furniture,Tables,872.94,3,0,157.1292
US-2018-128951,7/15/2018,OFF-PA-10003177,Office Supplies,Paper,12.96,2,0,6.2208
CA-2015-102330,12/29/2015,OFF-LA-10003923,Office Supplies,Labels,88.8,6,0,44.4
CA-2015-102330,12/29/2015,TEC-PH-10001051,Technology,Phones,319.968,4,0.2,35.9964
CA-2017-118899,3/22/2017,FUR-CH-10004754,Furniture,Chairs,167.888,7,0.2,14.6902
CA-2018-107958,7/2/2018,OFF-PA-10000357,Office Supplies,Paper,163.96,5,0.2,59.4355
CA-2018-107958,7/2/2018,OFF-BI-10001787,Office Supplies,Binders,5.232,4,0.8,-8.1096
CA-2018-151799,12/14/2018,TEC-CO-10002313,Technology,Copiers,1199.98,2,0,467.9922
CA-2018-151799,12/14/2018,OFF-ST-10002790,Office Supplies,Storage,73.85,1,0,2.2155
CA-2018-151799,12/14/2018,OFF-SU-10001664,Office Supplies,Supplies,25.71,3,0,6.6846
CA-2018-151799,12/14/2018,OFF-FA-10001332,Office Supplies,Fasteners,17.28,6,0,8.1216
CA-2018-151799,12/14/2018,FUR-TA-10003473,Furniture,Tables,526.582,2,0.3,-52.6582
CA-2017-114601,8/26/2017,OFF-PA-10000605,Office Supplies,Paper,11.56,2,0,5.6644
CA-2017-114601,8/26/2017,TEC-PH-10002170,Technology,Phones,209.97,3,0,58.7916
CA-2017-114601,8/26/2017,FUR-TA-10004147,Furniture,Tables,447.84,4,0,98.5248
CA-2017-114601,8/26/2017,TEC-AC-10003911,Technology,Accessories,479.97,3,0,163.1898
CA-2017-114601,8/26/2017,OFF-AR-10002578,Office Supplies,Art,8.64,3,0,2.5056
CA-2018-100237,10/15/2018,OFF-AR-10001761,Office Supplies,Art,11.68,2,0,4.2048
CA-2015-139542,10/25/2015,TEC-AC-10001553,Technology,Accessories,40.776,3,0.2,0.5097
CA-2015-139542,10/25/2015,OFF-BI-10000309,Office Supplies,Binders,13.698,3,0.7,-9.5886
US-2016-142811,4/2/2016,TEC-PH-10003095,Technology,Phones,87.8,5,0.2,32.925
CA-2018-139353,10/28/2018,FUR-FU-10001876,Furniture,Furnishings,77.952,3,0.2,15.5904
CA-2018-139353,10/28/2018,OFF-ST-10001522,Office Supplies,Storage,147.184,2,0.2,-29.4368
CA-2018-139353,10/28/2018,OFF-PA-10000300,Office Supplies,Paper,47.952,3,0.2,16.1838
CA-2015-150203,12/5/2015,OFF-AP-10001469,Office Supplies,Appliances,250.26,6,0,72.5754
US-2018-101518,11/3/2018,TEC-AC-10001553,Technology,Accessories,40.776,3,0.2,0.5097
CA-2016-149636,1/6/2016,OFF-PA-10004041,Office Supplies,Paper,29.6,5,0.2,9.25
CA-2016-149636,1/6/2016,OFF-BI-10002764,Office Supplies,Binders,1.938,2,0.7,-1.3566
US-2018-146213,9/9/2018,TEC-AC-10001114,Technology,Accessories,159.96,4,0,51.1872
CA-2016-108588,1/5/2016,OFF-AR-10001615,Office Supplies,Art,59.52,3,0,15.4752
CA-2016-108588,1/5/2016,OFF-EN-10000461,Office Supplies,Envelopes,17.48,2,0,8.2156
CA-2016-108588,1/5/2016,OFF-BI-10004506,Office Supplies,Binders,13.168,2,0.2,4.6088
US-2018-138086,4/16/2018,OFF-AP-10000027,Office Supplies,Appliances,40.74,3,0,12.222
CA-2016-139374,9/10/2016,FUR-CH-10003981,Furniture,Chairs,179.886,1,0.3,-2.5698
CA-2017-113978,9/25/2017,OFF-AP-10003849,Office Supplies,Appliances,286.256,1,0.2,17.891
CA-2017-113978,9/25/2017,OFF-ST-10004963,Office Supplies,Storage,24.224,2,0.2,-4.8448
CA-2017-113978,9/25/2017,OFF-ST-10002574,Office Supplies,Storage,331.536,3,0.2,-82.884
US-2016-150231,3/16/2016,OFF-AR-10001761,Office Supplies,Art,17.52,3,0,6.3072
CA-2017-106915,11/26/2017,OFF-AR-10000716,Office Supplies,Art,17.856,4,0.2,4.2408
US-2017-109260,9/26/2017,TEC-AC-10002637,Technology,Accessories,431.976,3,0.2,-75.5958
CA-2018-104850,6/13/2018,FUR-CH-10003774,Furniture,Chairs,291.136,4,0.2,-25.4744
CA-2018-140508,9/18/2018,OFF-EN-10000927,Office Supplies,Envelopes,114.848,4,0.2,35.89
CA-2018-143294,6/2/2018,OFF-PA-10000743,Office Supplies,Paper,10.688,2,0.2,3.7408
CA-2017-165673,5/15/2017,OFF-PA-10000697,Office Supplies,Paper,15.232,4,0.2,5.5216
CA-2018-134418,9/15/2018,OFF-AR-10004441,Office Supplies,Art,12.42,3,0,5.2164
US-2017-106313,8/22/2017,OFF-PA-10001870,Office Supplies,Paper,19.44,3,0,9.3312
CA-2015-105872,5/30/2015,OFF-BI-10003684,Office Supplies,Binders,70.368,4,0.2,26.388
CA-2018-108287,12/18/2018,OFF-AR-10001315,Office Supplies,Art,12.672,9,0.2,1.4256
CA-2018-141103,7/30/2018,TEC-PH-10003589,Technology,Phones,89.95,5,0,43.176
CA-2015-154781,11/21/2015,OFF-PA-10001609,Office Supplies,Paper,6.58,2,0,3.0268
CA-2015-154781,11/21/2015,TEC-AC-10000474,Technology,Accessories,94.99,1,0,28.497
CA-2016-147816,9/24/2016,TEC-PH-10003095,Technology,Phones,35.12,2,0.2,13.17
CA-2018-105326,8/20/2018,OFF-PA-10001639,Office Supplies,Paper,25.92,4,0,12.4416
CA-2017-133613,6/17/2017,OFF-BI-10002003,Office Supplies,Binders,7.96,2,0,3.7412
CA-2017-133613,6/17/2017,TEC-PH-10004539,Technology,Phones,566.97,3,0,153.0819
CA-2017-133613,6/17/2017,OFF-AR-10003829,Office Supplies,Art,9.84,3,0,2.8536
CA-2016-109113,12/19/2016,TEC-AC-10004761,Technology,Accessories,25.488,2,0.2,4.779
CA-2016-156153,5/31/2016,OFF-FA-10003472,Office Supplies,Fasteners,7.56,6,0,0.3024
CA-2016-133242,6/18/2016,FUR-FU-10003464,Furniture,Furnishings,60.84,3,0,19.4688
CA-2016-133242,6/18/2016,OFF-ST-10003716,Office Supplies,Storage,450.04,2,0,58.5052
CA-2016-133242,6/18/2016,OFF-BI-10004002,Office Supplies,Binders,34.6,2,0,16.608
CA-2016-133242,6/18/2016,TEC-PH-10002496,Technology,Phones,467.97,3,0,140.391
CA-2016-133242,6/18/2016,OFF-BI-10004826,Office Supplies,Binders,33.02,2,0,15.8496
CA-2016-158323,11/30/2016,FUR-FU-10001546,Furniture,Furnishings,17.088,2,0.2,1.068
CA-2016-161795,12/21/2016,OFF-AR-10001919,Office Supplies,Art,3.008,2,0.2,0.3384
CA-2018-100902,11/17/2018,OFF-PA-10002558,Office Supplies,Paper,268.24,7,0.2,93.884
CA-2018-100902,11/17/2018,TEC-AC-10003174,Technology,Accessories,431.16,5,0.2,107.79
CA-2018-112844,11/13/2018,TEC-PH-10003988,Technology,Phones,43.6,4,0,12.208
CA-2018-112844,11/13/2018,FUR-FU-10004845,Furniture,Furnishings,154.95,3,0,30.99
CA-2017-158925,10/24/2017,OFF-PA-10003072,Office Supplies,Paper,15.552,3,0.2,5.4432
CA-2015-155390,12/6/2015,OFF-PA-10003641,Office Supplies,Paper,42.208,2,0.2,13.7176
CA-2018-123071,12/3/2018,OFF-PA-10003729,Office Supplies,Paper,10.368,2,0.2,3.6288
CA-2018-156391,9/26/2018,OFF-AR-10003251,Office Supplies,Art,2.224,1,0.2,0.556
CA-2016-103093,2/3/2016,OFF-EN-10003286,Office Supplies,Envelopes,74.52,9,0,35.0244
US-2018-118941,8/12/2018,OFF-AR-10004078,Office Supplies,Art,17.52,3,0,5.256
US-2018-118941,8/12/2018,FUR-CH-10002331,Furniture,Chairs,1779.9,5,0,373.779
US-2018-118941,8/12/2018,OFF-AR-10001953,Office Supplies,Art,219.9,5,0,59.373
CA-2016-169299,8/24/2016,OFF-AR-10002053,Office Supplies,Art,7.152,3,0.2,0.7152
CA-2018-154088,11/12/2018,OFF-PA-10003651,Office Supplies,Paper,26.72,5,0.2,9.352
CA-2017-155978,8/1/2017,TEC-PH-10002885,Technology,Phones,1039.728,2,0.2,90.9762
CA-2017-155978,8/1/2017,OFF-AP-10002892,Office Supplies,Appliances,45.96,2,0,13.788
CA-2017-108196,11/25/2017,OFF-BI-10000545,Office Supplies,Binders,456.588,2,0.7,-304.392
CA-2017-108196,11/25/2017,TEC-MA-10000418,Technology,Machines,4499.985,5,0.7,-6599.978
CA-2017-108196,11/25/2017,TEC-AC-10000926,Technology,Accessories,59.976,3,0.2,11.9952
CA-2017-152800,4/13/2017,OFF-EN-10001509,Office Supplies,Envelopes,6.12,3,0,2.8764
CA-2015-166961,12/27/2015,OFF-AP-10001366,Office Supplies,Appliances,10.98,1,0,2.9646
CA-2015-166961,12/27/2015,OFF-FA-10003485,Office Supplies,Fasteners,7.86,3,0,3.6156
CA-2015-166961,12/27/2015,OFF-ST-10004507,Office Supplies,Storage,51.45,3,0,13.8915
CA-2015-166961,12/27/2015,OFF-BI-10002353,Office Supplies,Binders,37.056,3,0.2,13.896
CA-2017-139381,4/18/2017,OFF-AP-10001271,Office Supplies,Appliances,203.92,4,0,55.0584
CA-2017-139381,4/18/2017,TEC-PH-10004924,Technology,Phones,29.56,4,0,7.9812
CA-2016-132136,3/8/2016,OFF-BI-10002706,Office Supplies,Binders,8.568,3,0.8,-14.5656
CA-2017-162236,11/4/2017,OFF-ST-10003442,Office Supplies,Storage,45.248,2,0.2,3.9592
CA-2017-162236,11/4/2017,FUR-TA-10002533,Furniture,Tables,876.3,10,0.4,-292.1
CA-2017-162236,11/4/2017,OFF-SU-10003505,Office Supplies,Supplies,185.376,2,0.2,-34.758
US-2015-111353,11/29/2015,OFF-LA-10002762,Office Supplies,Labels,25.06,2,0,11.7782
US-2017-117037,5/17/2017,OFF-BI-10000279,Office Supplies,Binders,2.89,1,0.8,-4.7685
US-2017-117037,5/17/2017,OFF-FA-10000936,Office Supplies,Fasteners,7.896,3,0.2,2.4675
US-2017-117037,5/17/2017,FUR-FU-10004973,Furniture,Furnishings,22.608,3,0.6,-10.1736
US-2017-117037,5/17/2017,OFF-PA-10000791,Office Supplies,Paper,30.528,8,0.2,9.54
CA-2018-160801,9/19/2018,OFF-BI-10001132,Office Supplies,Binders,4.842,3,0.7,-3.3894
CA-2017-108364,12/19/2017,OFF-BI-10002012,Office Supplies,Binders,1.8,5,0.8,-2.88
CA-2018-169362,10/12/2018,TEC-AC-10001383,Technology,Accessories,39.984,2,0.2,-1.4994
CA-2016-127481,12/12/2016,OFF-PA-10002036,Office Supplies,Paper,32.4,5,0,15.876
CA-2016-127481,12/12/2016,OFF-PA-10002377,Office Supplies,Paper,97.88,2,0,48.94
CA-2016-112711,7/12/2016,TEC-PH-10000526,Technology,Phones,307.168,4,0.2,30.7168
US-2016-145121,10/2/2016,OFF-BI-10001078,Office Supplies,Binders,26.9,5,0,13.181
CA-2018-166184,3/24/2018,OFF-EN-10004483,Office Supplies,Envelopes,47.01,3,0,22.0947
CA-2018-166184,3/24/2018,TEC-PH-10002624,Technology,Phones,469.99,1,0,136.2971
CA-2018-166184,3/24/2018,FUR-CH-10003396,Furniture,Chairs,207.846,3,0.1,2.3094
CA-2018-157413,6/1/2018,OFF-ST-10002756,Office Supplies,Storage,324.744,3,0.2,-77.1267
CA-2015-143637,3/24/2015,FUR-FU-10002813,Furniture,Furnishings,40.48,2,0,14.5728
CA-2016-102260,9/22/2016,OFF-LA-10003714,Office Supplies,Labels,12,4,0.2,4.2
